,Post_Content,Date,Comments_Shares,All_Responses,Brand
286,"Light the BBQ this spring, whatever the weather! Come ‘rain or shine’, you’ll find Ed grilling his healthy Easter shawarmas. http://tes.co/EdsEasterShawarmas","April 8, 2017",10 Comments8 Shares21K Views,91,Tesco
288,"“I dream of chocolate. I just can’t get enough…”
Our quality Easter eggs are made for us with love by our ‘Easter Egg Expert’. Watch her story.
http://tes.co/FinestEgg","April 6, 2017",60 Comments70 Shares69K Views,350,Tesco
290,"Helen’s sons have grown up and flown the nest, but they’re back for Easter. Watch how she welcomes them with her special ‘homecoming’ lamb.
http://tes.co/HelensHomecomingLamb","April 5, 2017",69 Comments66 Shares91K Views,225,Tesco
292,"Dish up a favourite this #Easter weekend. Helen welcomes back the family with her special ‘homecoming’ lamb.
http://tes.co/HelensHomecomingLamb","April 5, 2017",18 Comments13 Shares,92,Tesco
294,"On the hunt for the perfect Easter egg? Treat someone special to our Tesco finest* Belgian Truffle Layer Egg.
T&Cs: Selected stores. Excludes Express. While stocks last. Delivery charges may apply.","April 4, 2017",199 Comments59 Shares,1.2K,Tesco
296,Forgive and forget with a sweet treat. Alice whips up some ‘peacemaking’ cupcakes to stay in her stepmum’s good books. http://tes.co/AlicesCupcakes,"April 2, 2017",12 Comments16 Shares36K Views,109,Tesco
298,"Get set for summer with a garden refresh, perfect for now and warmer days outside. Get inspired below.
T&Cs: Subject to availability. While stocks last. Selected stores. Excludes Express and Metro stores.","March 29, 2017",214 Comments396 Shares,2.8K,Tesco
300,Make Mother’s Day magical by making it personal with a big bake. Bill and Izzy’s ‘Mum’ll love this’ cake lets them show off in the kitchen too! http://tes.co/DeliciousCake,"March 26, 2017",22 Comments10 Shares29K Views,137,Tesco
302,Add in a few little extras to upgrade a family dish. Stu tries bacon in his ‘never fails’ mac ’n’ cheese for a flavoursome spin on a favourite meal. http://tes.co/MacAndCheese,"March 24, 2017",21 Comments33 Shares29K Views,117,Tesco
304,Forgive and forget with a sweet treat. Alice whips up ‘peacemaking’ cupcakes to stay in her stepmum’s good books. http://tes.co/AlicesCupcakes,"March 21, 2017",25 Comments22 Shares,107,Tesco
306,Make it a Mother’s Day to remember. Watch how we helped Scott get closer to his mum this year.,"March 20, 2017","1.3K Comments3,390 Shares6M Views",36K,Tesco
308,Remind a loved one of home with a heartfelt bake. Joan sends daughter Sarah a box of her ‘missing you’ blondies while she’s away at uni. http://tes.co/JoansBlondies,"March 19, 2017",11 Comments19 Shares35K Views,115,Tesco
310,Celebrate the weekend with a family feast. Sharing a slice of ‘post-footie’ pizza is a perfect way for dad Alan to spend Saturday with his favourite player. http://tes.co/Pizza,"March 18, 2017",10 Comments18 Shares29K Views,116,Tesco
312,Balance a busy family life and eating properly with Ella’s ‘one-handed’ stir fry recipe. This dish is a quick and easy midweek meal. http://tes.co/EllasStirFry,"March 15, 2017",21 Comments21 Shares38K Views,167,Tesco
314,Forgive and forget with a sweet treat. Alice whips up some ‘peacemaking’ cupcakes to stay in her stepmum’s good books. http://tes.co/AlicesCupcakes,"March 12, 2017",28 Comments50 Shares37K Views,180,Tesco
316,Bounce back from a cold with this classic comforter. Nana casts a feel-good spell with her moreish ‘magic’ soup. http://tes.co/MagicSoup,"March 9, 2017",46 Comments45 Shares20K Views,188,Tesco
318,Nana knows just what to do when her grandson is feeling unwell. Watch how she makes up a batch of ‘magic’ soup to get him on the mend... http://tes.co/MagicSoup,"March 7, 2017",511 Comments787 Shares2.2M Views,8.5K,Tesco
320,"Happy St David's Day! Create your own daffodil-inspired bouquet using grapes, pineapple, mango and a flower cookie cutter. Bloomin' marvellous.","March 1, 2017",57 Comments153 Shares,685,Tesco
322,"Recreate your favourite summer holiday from the comfort of home this winter, like Anna and her French-inspired coq au vin. Find our recipe online. http://tes.co/AnnasCoqAuVin","February 26, 2017",13 Comments12 Shares24K Views,57,Tesco
324,Forget the takeaway and make breakfast for dinner. Med-baked eggs are how Frankie keeps the hangover at bay. http://tes.co/FrankiesBreakfast,"February 25, 2017",20 Comments15 Shares42K Views,92,Tesco
326,‘Richie Cheese Man’ cares for his cows and picks only the best cheeses for our finest* Vintage Cheddar. Watch his story.,"February 21, 2017",26 Comments56 Shares44K Views,149,Tesco
328,“If you’re not in love with it you ain’t going to produce what you really want.” Our ‘Bread Perfectionists’ know that passion and craft are essential to baking a *finest loaf. Watch their story.,"February 16, 2017",40 Comments23 Shares41K Views,157,Tesco
330,"Prepare a tried-and-tested dish to wow your in-laws. Jo serves her cauliflower fish pie, making sure there’s plenty for family old and new! http://tes.co/JosFishPie","February 15, 2017",33 Comments39 Shares38K Views,157,Tesco
332,"Rub a garlic clove on juicy steaks to add flavour this #ValentinesDay. Just not too much, especially if you have a date! http://tes.co/JimmysSteak","February 14, 2017",22 Comments18 Shares37K Views,121,Tesco
334,"Impress friends at a Friday night get-together, with a dish designed for a big occasion. 'Bella' doesn’t think twice about serving her sticky plum pork. http://tes.co/BellasPork","February 9, 2017",26 Comments20 Shares31K Views,132,Tesco
336,"When you've been woken up by cold feet and snoring 4 nights in a row, remember to still tell them you love them. Our fresh flowers should do the trick.
(Flowers in store from 11th Feb)","February 7, 2017",384 Comments216 Shares446K Views,1K,Tesco
338,"Tired of a newsfeed full of couple selfies? Then Galentine’s is for you. Celebrate your gals this year with a beautiful bunch of fresh flowers.
(Flowers in store from 11th Feb)","February 7, 2017","5.5K Comments2,567 Shares1.2M Views",9.2K,Tesco
340,"Got your eye on someone? Hear how our single red rose could be the just the thing you need to make the first move this Valentine’s.
(Flowers in store from 11th Feb)","February 7, 2017",236 Comments125 Shares394K Views,879,Tesco
342,"Hear how a bouquet of fresh flowers could help shake things up this Tuesday... which is Valentine’s remember!
(Flowers in store from 11th Feb)","February 7, 2017",165 Comments152 Shares605K Views,979,Tesco
344,"You don’t have to go over the top this Valentine’s. Maybe all you need are some fresh flowers and a little guy called Ted?
(Flowers in store from 11th Feb)","February 7, 2017",312 Comments363 Shares619K Views,2.2K,Tesco
346,"Keep love alive this Valentine's Day! Hear how our fresh flowers help bring it back to life.
(Flowers in store from 11th Feb)","February 7, 2017",143 Comments121 Shares258K Views,820,Tesco
348,"Rub a garlic clove on juicy steaks to add flavour this #ValentinesDay. Just not too much, especially if you have a date! http://tes.co/JimmysSteak","February 6, 2017",17 Comments10 Shares,69,Tesco
350,"'Jimmy' and his dad love a steak dinner, but tonight one of them has a date. Watch how easy it is to rustle up a romantic meal for two...","February 6, 2017",419 Comments389 Shares2.8M Views,5.7K,Tesco
352,"The first spoonful of a warming sausage jambalaya can feel like a comforting hug, ideal for 'Jini' when she's helping mend a broken heart.","January 26, 2017",54 Comments76 Shares201K Views,526,Tesco
354,"Say bonjour to wafer-thin roast turkey in a croque monsieur, just like 'Iain' and his dad when they tuck into their favourite French lunch.","January 26, 2017",24 Comments11 Shares25K Views,90,Tesco
356,Turn up the heat this winter with a generous serving of mustard mash alongside a hearty lamb stew. 'Lisa' gives her dish a distinctive Greek spin by adding a handful of green olives.,"January 18, 2017",61 Comments85 Shares208K Views,635,Tesco
358,"Get in a veggie's good books this January with a healthy bowl of deliciousness, just like 'Henry' and his falafel feast.","January 18, 2017",37 Comments33 Shares173K Views,207,Tesco
360,"Under-the-radar veg is sometimes the only way to get greens into your fussy eaters' meals, which is exactly what 'Sunita' does with turkey meatballs for the kids.","January 18, 2017",22 Comments29 Shares187K Views,215,Tesco
362,"Get creative in the kitchen and liven up leftovers by switching pastry for crunchy tortillas in a ham and veg quiche, inspired by 'Elena's' easy idea.","January 18, 2017",38 Comments111 Shares236K Views,795,Tesco
366,Don’t like spicy food but your other half can’t get enough? Watch ‘David’ create his wife’s favourite curry - with a sneaky serving of cooling yogurt for him.,"January 9, 2017",630 Comments784 Shares3.8M Views,6.2K,Tesco
368,Don't like spicy food but your other half can't get enough? Watch 'David' create his wife's favourite curry - with a sneaky serving of cooling yoghurt for him. Find our recipe online http://tes.co/DavidsChickenCurry,"January 9, 2017",52 Comments28 Shares,141,Tesco
370,"Kick-start the new year with a colourful, nutritious breakfast bowl, loaded with tropical fruits, gluten-free granola and low-fat natural yogurt.
http://tes.co/FruitYogurtParfaits","January 3, 2017",55 Comments25 Shares,206,Tesco
372,"See in the New Year with our sparkling offers on Champagne and Prosecco.
Available in-store and online.
T&Cs: Max 6 per cust. 18+. Finest Premier Cru Champagne ends 9th Jan. Others end 1st Jan. Selected stores & availability.","December 29, 2016",918 Comments570 Shares,5.2K,Tesco
374,"Leftover turkey? From a colourful curry to a rich risotto, transform a festive favourite into a family meal with our top 10 easy-to-make recipes.
Get inspired by our gallery below:
https://realfood.tesco.com/…/10-leftover-turkey-recipes.html","December 26, 2016",242 Comments530 Shares,3.2K,Tesco
376,"Familiar sight? Take a moment to relax during the big day, you’ve earned it. Merry Christmas from Tesco.","December 25, 2016",32 Comments43 Shares81K Views,459,Tesco
378,"Lena thinks Tesco are here to make a film about her perfect Christmas. But they have a surprise in store…
Watch our fourth #TescoSurpriseDelivery","December 21, 2016",82 Comments214 Shares112K Views,1.2K,Tesco
380,"Liz thinks Tesco are here to film her cooking Christmas dinner but little does she know...
Watch our third #TescoSurpriseDelivery","December 21, 2016","656 Comments1,353 Shares2.3M Views",22K,Tesco
382,Brenda is a well loved colleague at our Hull store. She thinks Tesco is here to make a film about her Christmas. But what she doesn’t know is that she’s been nominated for a special surprise… Watch our second #TescoSurpriseDelivery,"December 21, 2016","644 Comments1,221 Shares1.7M Views",13K,Tesco
384,"For years, Theresa has been receiving Tesco online deliveries, ordered by her daughter in Australia. This Christmas, her local store wanted to arrange an extra special delivery. Watch our first #TescoSurpriseDelivery here:","December 21, 2016","3.4K Comments10,423 Shares2.9M Views",56K,Tesco
386,"Cooking Christmas dinner for the first time? Watch how to wow even the most challenging of guests with our range of easy-to-make festive food.
http://tes.co/ChristmasDinner Finest Reveal Cake available 19/12/16. Selected stores & availability. While stocks last.","December 13, 2016","1.3K Comments1,800 Shares5.7M Views",16K,Tesco
388,"Impress your party guests this Christmas with a glass of this delicious festive sangria. Made with sparkling Prosecco, a splash of apricot brandy, pear, grapes and ruby red pomegranate, it’s the ultimate Christmas fizz! http://tes.co/Prosecco_Sangria","December 12, 2016",49 Comments40 Shares,245,Tesco
