,Post_Content,Date,Comments_Shares,All_Responses,Brand
1320,"5 MINUTE CHOCOLATE MOUSSE. That blender isn't just for smoothies, you know. Get the recipe here: http://bit.ly/2jty6uM","January 24, 2017","2.8K Comments2,644 Shares614K Views",4.1K,Sainsburys
1322,Including how to use them in a seriously good cheesecake. You'll never throw one out again. #WasteLessSaveMore,"January 23, 2017",178 Comments492 Shares,1.7K,Sainsburys
1324,That moment you boss your favourite meal... Search #FoodDancing on giphy.com to see what's got everyone moving...,"January 23, 2017",83 Comments63 Shares,1K,Sainsburys
1326,Start the day right with Raw Vegan Blonde's green breakfast smoothie. Get the Sainsbury's magazine recipe: http://bit.ly/2jmZ7QC,"January 23, 2017",13 Comments12 Shares25K Views,121,Sainsburys
1328,YORKSHIRE PUD FANS. This one’s for you: http://bit.ly/2iT2UnI,"January 22, 2017","1.1K Comments1,474 Shares358K Views",3.3K,Sainsburys
1330,"Here's how to make VEGAN PAD THAI, the Cook Daily dish we're going mad for this veganuary.","January 21, 2017",492 Comments615 Shares99K Views,1.1K,Sainsburys
1332,Staying in is the new going out. #SainsburysHome,"January 21, 2017",81 Comments87 Shares,610,Sainsburys
1334,"Ingredients, check. Oven on. It's time to crank up the tunes and spend your Saturday afternoon #FoodDancing: http://bit.ly/2jsxhTW","January 21, 2017",7 Comments5 Shares,74,Sainsburys
1336,Ginger beer + mint + ice = best mocktail EVER. #WasteLessSaveMore,"January 21, 2017",196 Comments649 Shares,1.5K,Sainsburys
1338,Having a dry January? This calls for a nohito mocktail. Get the recipe: http://bit.ly/2k6Ykav,"January 20, 2017",14 Comments19 Shares,153,Sainsburys
1340,It’s the weekend! Who’s ready to get #FoodDancing to something sweet? See what’s got everyone moving here: http://giphy.com/sainsburys,"January 20, 2017",18 Comments13 Shares,105,Sainsburys
1342,Power through the morning with Madeleine Shaw's creamy vanilla porridge with toasted buckwheat. Get the Sainsbury’s magazine recipe: http://bit.ly/2jBu43S,"January 20, 2017",6 Shares,95,Sainsburys
1344,"Love our new ad? Listen to 🎶'Yum Yum Yum'🎶 by MysDiggi over on our Spotify playlist, where the beats really are delicious #FoodDancing: http://bit.ly/2jsxhTW","January 19, 2017",21 Comments9 Shares,109,Sainsburys
1346,Lunches so good you'll want to have a little boogie.,"January 19, 2017",1 Comment2 Shares,49,Sainsburys
1348,"Start your day with a shake, shake, shake. Get the frozen blueberry, strawberry and avocado smoothie recipe here: http://bit.ly/2iy3T1j","January 18, 2017",97 Comments112 Shares175K Views,606,Sainsburys
1350,"🎵 YUMMM YUMMM YUMMM 🎵
Check out #fooddancing by MysDiggi x Sainsbury's.","January 18, 2017","608 Comments1,075 Shares1.8M Views",4K,Sainsburys
1352,You’d never guess this mac ‘n’ cheese is vegan! Get the Sainsbury’s magazine recipe: http://bit.ly/2jklze5,"January 17, 2017",182 Comments232 Shares67K Views,424,Sainsburys
1354,"Move over celery sticks, we're dipping our way through January with butternut croquettes.","January 17, 2017",210 Comments455 Shares166K Views,1.2K,Sainsburys
1356,"From muffins to tarts, you can do so much with rhubarb - which is why it's our ingredient of the week.","January 17, 2017",20 Comments32 Shares,148,Sainsburys
1358,Geometric print is here to stay. So update your bedroom with a splash of on-trend colour! #SainsburysHome,"January 16, 2017",46 Comments15 Shares80K Views,589,Sainsburys
1360,"Extra sticky and ultra gooey, our recipe for sticky toffee pudding is the perfect Sunday treat: http://bit.ly/2il3peO","January 15, 2017",33 Comments64 Shares,447,Sainsburys
1362,Did you know Tom Daley can cook a mean sausage casserole? Get the Sainsbury’s magazine recipe: http://bit.ly/2ilbzDO,"January 15, 2017",28 Comments34 Shares,305,Sainsburys
1364,Take it easy with our recipe for slow cooked roast lamb and spices with yogurt and mint dip. You won't regret it: http://bit.ly/2il6Hid,"January 15, 2017",30 Comments101 Shares,396,Sainsburys
1366,"Brunch time, but with a twist! Get the recipe for eggs benedict on cornbread with guacamole and feta: http://bit.ly/2j8xYBq","January 15, 2017",10 Comments8 Shares,124,Sainsburys
1368,Satisfy your takeaway cravings with a delicious serving of cauliflower fried rice: http://bit.ly/2ikbKiW,"January 14, 2017",10 Comments16 Shares,114,Sainsburys
1370,It's true! Our recipe for Provençal chicken contains 3 of your 5 a day! http://bit.ly/2i9ann3,"January 14, 2017",16 Comments90 Shares,394,Sainsburys
1372,Weekends are for baking peanut butter jelly cups! Get the Sainsbury’s magazine recipe: http://bit.ly/2iA2djU,"January 14, 2017",28 Comments51 Shares48K Views,202,Sainsburys
1374,When only a stack of creamy dauphinoise potatoes with ham and mustard will do… Get the Sainsbury’s magazine recipe: http://bit.ly/2iXLuId,"January 13, 2017",132 Comments167 Shares,1K,Sainsburys
1376,These are the new year's resolutions you'll actually want to keep.,"January 13, 2017",12 Comments15 Shares,217,Sainsburys
1378,Set yourself up for a good Friday 13th with a comforting breakfast of banana pancakes with toffee sauce. Get the recipe: http://bit.ly/2j1WDYw,"January 13, 2017",22 Comments26 Shares,275,Sainsburys
1380,There’s a new bolognese in town… Get the Sainsbury’s magazine pancetta ragu recipe: http://bit.ly/2j5339n,"January 12, 2017",13 Comments15 Shares,225,Sainsburys
1382,Looking for a healthy dinner? You'll love this recipe for cod with chickpeas and chermoula: http://bit.ly/2j5hRVl,"January 12, 2017",320 Comments634 Shares,6.3K,Sainsburys
1384,"Spinach, chicken and ham pies = 👌. Best served with mash and lots of gravy. Get the recipe: http://bit.ly/2i9mMm4","January 12, 2017",22 Comments43 Shares,341,Sainsburys
1386,Persian aubergines make a flavoursome midweek meal. Give them a try: http://bit.ly/2id49me,"January 11, 2017",9 Comments24 Shares,134,Sainsburys
1388,"Low carb, full flavour! Get the Sainsbury’s magazine spiced cod with roasted cauliflower and salsa recipe: http://bit.ly/2iLtFfs","January 11, 2017",17 Comments46 Shares,288,Sainsburys
1390,Anyone for a sushi doughnut? Get the recipe: http://bit.ly/2i5tNcI,"January 11, 2017",1.3K Comments670 Shares882K Views,3.2K,Sainsburys
1392,"Kickstart your day with this homemade smoothie, made with forest fruits and guaranteed to make you feel better about Wednesday morning. Get the recipe here: http://bit.ly/2iXJTCk","January 11, 2017",8 Comments17 Shares,145,Sainsburys
1394,Being healthier is easy when it looks this good! Get the Sainsbury’s magazine sweet potato and aubergine moussaka recipe: http://bit.ly/2iLzJV5,"January 10, 2017",657 Comments773 Shares,7.7K,Sainsburys
1396,"From rice to pizza, you can do so much with cauliflower - which is why it's our ingredient of the week.","January 9, 2017",162 Comments514 Shares,1.4K,Sainsburys
1398,Your laundry never looked so good. Get the look with #SainsburysHome.,"January 9, 2017",27 Comments14 Shares127K Views,293,Sainsburys
1400,Fancy something a little lighter? You'll love these winter salads. #WasteLessSaveMore,"January 8, 2017",44 Comments226 Shares,870,Sainsburys
1402,Get your bake on with our melt-in-the-mouth RECIPE for millionaire's shortbread: http://bit.ly/2hXx7Xh,"January 8, 2017",65 Comments214 Shares,803,Sainsburys
1404,It's brunch time! Everyone will love the Sainsbury's magazine RECIPE for pecan pancakes with crispy bacon: http://bit.ly/2hXkifx,"January 8, 2017",32 Comments32 Shares,314,Sainsburys
1406,"When you need healthy but want comforting, this mushroom and spinach quinoa risotto is just the ticket. Get the Sainsbury’s magazine RECIPE: http://bit.ly/2hZC8v1","January 7, 2017",13 Comments40 Shares,194,Sainsburys
1408,What happens when you mix popcorn with melted marshmallows? Mmmmm is the answer! Get the Sainsbury’s magazine popcorn paradise bars RECIPE: http://bit.ly/2hZybGP,"January 7, 2017",41 Comments148 Shares57K Views,345,Sainsburys
1410,Feed the family with just one pot! Get the delicious roast pork and lentil RECIPE: http://bit.ly/2hZEk5G,"January 6, 2017",28 Comments67 Shares,274,Sainsburys
1412,Peckish? Our RECIPE for Lebanese-spiced aubergine sandwiches will hit the spot: http://bit.ly/2hZE3Qc,"January 6, 2017",13 Comments12 Shares,152,Sainsburys
1414,Every morning it's the same struggle… here are five truths about leaving the house: http://bit.ly/2hV7vKA #SainsburysHome,"January 6, 2017",12 Comments22 Shares78K Views,223,Sainsburys
1416,"Take jacket potatoes to a whole new level with a creamy avocado filling and crispy bacon. And cheese, lots of cheese! Get the Sainsbury’s magazine RECIPE: http://bit.ly/2hVVy5P","January 5, 2017",299 Comments715 Shares341K Views,2K,Sainsburys
1418,You can't go wrong with a fruit salad! Get the RECIPE: http://bit.ly/2hLkGKs,"January 5, 2017",26 Comments24 Shares,214,Sainsburys
1420,"From soups to traybakes, you can do so much with parsnips. Get the RECIPES: http://bit.ly/2hjoZ2U","January 4, 2017",6 Comments17 Shares,86,Sainsburys
1422,Our RECIPE for a broccoli and pepper medley is a colourful combination that's ready in a flash: http://bit.ly/2hfImIi,"January 4, 2017",2 Comments5 Shares,91,Sainsburys
1424,"On a health kick? Swap pasta sheets with our new butternut squash slices (in store and online now!) for a delicious, low carb lasagne. Get the recipe: http://bit.ly/2iPJb9v","January 4, 2017","1.2K Comments1,255 Shares",8.9K,Sainsburys
1426,Decisions decisions. We love the modern looks and the timeless schemes. #SainsburysHome,"January 4, 2017",5 Shares,89,Sainsburys
1428,"New Year, new issue of Sainsbury’s magazine – packed full of exciting and inspiring recipes. Get your copy, out now! http://bit.ly/2hZFy0R","January 4, 2017",6 Comments12 Shares17K Views,183,Sainsburys
1430,"From sproutslaw to creamy cheddar soup, here's how you can use up those sprouts. #WasteLessSaveMore","January 3, 2017",219 Comments400 Shares,1.1K,Sainsburys
1432,Add a little kick to your mealtimes with our RECIPE for Asian-cod with stir-fried greens: http://bit.ly/2hfMokg,"January 3, 2017",8 Comments41 Shares,205,Sainsburys
1434,"New year, new you? Get started with our good-for-you smoothie RECIPE: http://bit.ly/2hrfkX1","January 3, 2017",18 Comments19 Shares,115,Sainsburys
1436,Leftover sandwiches don't have to be boring. #WasteLessSaveMore,"January 2, 2017",41 Comments39 Shares,582,Sainsburys
1438,"Spring might not have sprung in the garden, but the sofa's in full bloom. #SainsburysHome.","January 2, 2017",21 Comments11 Shares29K Views,606,Sainsburys
1440,"Just take a look at these dairy-free oat and raspberry pancakes. Save us one, please! Get the RECIPE: http://bit.ly/2hWnnJk","January 2, 2017",16 Comments20 Shares,172,Sainsburys
1442,Fancy something a little lighter tonight? Get the winter vegetable salad RECIPE: http://bit.ly/2hWsglG,"January 1, 2017",5 Comments12 Shares,160,Sainsburys
1444,Leftover ham and chestnuts taste fantastic in a pie. Get the Sainsbury’s magazine RECIPE: http://bit.ly/2hWqscD,"January 1, 2017",9 Comments20 Shares,141,Sainsburys
1446,We hope you brought in the New Year in style. A hearty brekkie is in order this morning. Get the RECIPE: http://bit.ly/2hd750b,"January 1, 2017",10 Comments7 Shares,197,Sainsburys
1448,"Happy New Year! All the best for 2017, from everyone here at Sainsbury's.","December 31, 2016",156 Comments156 Shares126K Views,4.4K,Sainsburys
1450,15-minute sophisticated nibbles. With lots of cheese. What’s not to love? Get the Sainsbury’s magazine Taleggio fig party bites RECIPE: http://bit.ly/2hfFwDj,"December 31, 2016",10 Comments21 Shares,131,Sainsburys
1452,"Happy New Year's Eve 🎉
As we say goodbye to 2016, here are some of our highlights from the year","December 31, 2016",8 Comments17 Shares41K Views,293,Sainsburys
1454,Still got leftover Christmas pudding? Steal the show on New Year’s Eve with this easy flambéed pudding trick. RECIPE: http://bit.ly/2ieAO6t,"December 30, 2016",106 Comments263 Shares,5K,Sainsburys
1456,A party’s not a party without sausage rolls. Get the Sainsbury’s magazine special 5-spice sausage roll RECIPE: http://bit.ly/2hWusJS,"December 30, 2016",14 Comments19 Shares,148,Sainsburys
1458,Love leftover turkey? Love nachos? Exactly – full RECIPE: http://bit.ly/2hOXtqV,"December 29, 2016",22 Comments17 Shares,137,Sainsburys
1460,Need to use up that leftover cranberry sauce? You can't go wrong with a toastie.. Trust us. RECIPE: http://bit.ly/2hcVlL8,"December 29, 2016",52 Comments47 Shares,393,Sainsburys
1462,Bet you've never done this with your leftover stuffing before… RECIPE: http://bit.ly/2hP5qME,"December 28, 2016",12 Comments17 Shares,76,Sainsburys
1464,"Upgrade your macaroni cheese by adding ham, peas and stilton. Mmm.. Get the Sainsbury's magazine RECIPE: http://bit.ly/2hcVv53","December 27, 2016",32 Comments78 Shares,347,Sainsburys
1466,Leftover turkey on a pizza and a Christmas film? It must be Boxing Day! Get the RECIPE: http://bit.ly/2hWrPrO,"December 26, 2016",15 Comments22 Shares,297,Sainsburys
1468,How was your Christmas dinner yesterday? We'd love to see your festive table snaps in the comments below!,"December 26, 2016",247 Comments8 Shares,270,Sainsburys
1470,Didn't get through a whole turkey? Make sure you try our RECIPE for the ultimate leftover sandwich... You can thank us later: http://bit.ly/2hZLB5B,"December 25, 2016",33 Comments33 Shares,212,Sainsburys
1472,We wish you a Merry Christmas… with a white chocolate and cranberry cheesecake! Get the Sainsbury’s magazine RECIPE: http://bit.ly/2hCjdGD,"December 24, 2016",13 Comments19 Shares36K Views,159,Sainsburys
1474,Happy Christmas Eve! Get in the festive spirit with a mince pie toastie. RECIPE: http://bit.ly/2hD6FAC,"December 24, 2016",128 Comments149 Shares,542,Sainsburys
1476,Thanks for keeping us thoroughly entertained with all your singing! Here are some of our favourites #ChristmasIsForSharing,"December 23, 2016",56 Comments199 Shares386K Views,1.3K,Sainsburys
1478,It wouldn't be Christmas without a serving (or two) of bread sauce. Get the RECIPE: http://bit.ly/2hmClKE #ChristmasIsForSharing,"December 23, 2016",941 Comments905 Shares765K Views,1.7K,Sainsburys
1480,Got your loved one their favourite tipple? Here's how you can beautifully wrap your gifts: http://bit.ly/2hm16XN #ChristmasIsForSharing,"December 23, 2016",62 Comments163 Shares66K Views,672,Sainsburys
1482,Overdone it on the mash again? These tasty savoury snacks are the answer. Get more tips: http://bit.ly/2gP5DRi #WasteLessSaveMore,"December 21, 2016","415 Comments2,292 Shares706K Views",3.5K,Sainsburys
1484,Sprinkle a little magic around the house this Christmas with 25% off selected home accessories. Available in store until the 24th December. #SainsburysHome,"December 20, 2016",2 Comments3 Shares,171,Sainsburys
1486,"Make your sprouts taste sensational with our garlic, pecans and sage RECIPE: http://bit.ly/2hQjiX2","December 20, 2016",26 Comments38 Shares,151,Sainsburys
1488,It wouldn't be Christmas without a wreath. Get the look with #SainsburysHome: http://bit.ly/2gI71Sp,"December 20, 2016",6 Comments1 Share,117,Sainsburys
1490,Can you ever have too many stuffing balls? We don't think so. Get the vegetarian RECIPE: http://bit.ly/2hxF021 #ChristmasIsForSharing,"December 19, 2016",193 Comments559 Shares349K Views,959,Sainsburys
1492,It's true. You can make a delicious pastry from your Sunday meat and veg. Get more food saving tips here: http://bit.ly/2hK3iJ3 #WasteLessSaveMore,"December 19, 2016","360 Comments1,922 Shares533K Views",4K,Sainsburys
1494,Wintry nights call for toad in the hole with lashings of onion gravy. Get the hearty RECIPE: http://bit.ly/2ho5Lb8,"December 18, 2016",68 Comments107 Shares,1.8K,Sainsburys
1496,Your dinner guests will go nutty for this pastry. Get the nut roast RECIPE: http://bit.ly/2hkDS3L #ChristmasIsForSharing,"December 18, 2016",238 Comments599 Shares312K Views,1K,Sainsburys
1498,Tag someone who loves the purple one… Get the Sainsbury’s magazine Quality Street cake RECIPE: http://bit.ly/2gGgJ8A,"December 17, 2016",44 Comments96 Shares48K Views,583,Sainsburys
1500,Cheese on toast just got tastier. Use up the last pieces of the cheeseboard in this. Get more tips: http://bit.ly/2hzGWqW #WasteLessSaveMore,"December 17, 2016","324 Comments1,389 Shares541K Views",3.4K,Sainsburys
1502,Go on... treat yourself to a full English breakfast. RECIPE: http://bit.ly/2hkr6mP,"December 17, 2016",60 Comments78 Shares,567,Sainsburys
1504,Stilton stuffed dates wrapped in pancetta make the most delicious canapes... trust us on this one. RECIPE: http://bit.ly/2gQtGge,"December 16, 2016",38 Comments40 Shares,250,Sainsburys
1506,It's beginning to look a lot like Christmas. Are your decorations up yet? We'd love to see your pictures in the comments. #SainsburysHome,"December 16, 2016",103 Comments12 Shares21K Views,355,Sainsburys
1508,"Chocolatey, moreish and finished with a little sparkle – we asked for your thoughts on our Noel cake and Claire from Morecambe thinks it's a real showstopper! http://bit.ly/2hJCdWr
#ChristmasIsForSharing","December 16, 2016",27 Comments21 Shares214K Views,256,Sainsburys
1510,"Leftover bread? Just twist, shake and freeze. Get more tips here: http://bit.ly/2hkjAIz","December 15, 2016",165 Comments87 Shares499K Views,543,Sainsburys
1512,Upgrade your tableware this Christmas. Get 25% off selected lines until the 24th December. Available in store. #SainsburysHome,"December 15, 2016",26 Comments26 Shares,1.5K,Sainsburys
1514,Anyone for a gingerbread latte? We like ours with extra whipped cream. Get the RECIPE: http://bit.ly/2hvL770 #ChristmasIsForSharing,"December 15, 2016",178 Comments340 Shares165K Views,855,Sainsburys
1516,Turn leftover sausage and potato into a hearty tortilla. Get more food saving tips here: http://bit.ly/2hNtm1W #WasteLessSaveMore,"December 14, 2016",78 Comments402 Shares315K Views,1.2K,Sainsburys
1518,"Dancer, Prancer, Donner, or Blitzen? Whatever you call this one, it will look great on the windowsill! Browse the #SainsburysHome collection here: http://bit.ly/2gG9MVc","December 14, 2016",77 Comments28 Shares,1.3K,Sainsburys
1520,"We ❤️ this version of our Christmas song! There are only 4 days left to WIN £1,000 of shopping - to be in with a chance, just submit a video of you singing 'The Greatest Gift'. Good luck! T&Cs: bit.ly/2gd38pB","December 13, 2016",529 Comments315 Shares715K Views,1.6K,Sainsburys
1522,Treat yourself to these golden delights. Get the RECIPE: http://bit.ly/2heXuGg,"December 13, 2016",8 Comments13 Shares,116,Sainsburys
1524,"Stocking fillers, sorted! Get the Sainsbury’s magazine RECIPE: http://bit.ly/2hkpTvE","December 12, 2016",13 Comments21 Shares,125,Sainsburys
1526,"We like our pancakes with lemon and a hint of sugar, because sometimes simple really IS best. RECIPE: http://bit.ly/2heXFl2","December 12, 2016",6 Comments13 Shares,227,Sainsburys
